Nome;Unidade;Quantidade;Preço
"nan i.6.1.1.1 fornecimento e execução de betonilha com espessura minima de 5cm, incluido armadura ligeira tipo rede galinheiro, isolamento acústico com manta ""imperimpact 10"" da imperalum ou equivalente, argamassa hidrofugada de cimento e areia ao traço 1:2, com acabamento afagado à talocha mecânica, esquartelamento em paineis com dimensões a definir em obra, refechamento de juntas entre paineis a cordão compribante e mastique tipo ""impermastic"" da imperalum ou equivamente, aplicação e tratamento superficial à base de impregnação de epoxy aquoso incolor ""c-floor e240"" ou equivalente, em endurecimento, consolidação e efeito anti-poeira de superficie, considerando a aplicação minima de duas demão, com o rendimento minimo de 0,2 kg/m2 por demão, todos os remates e prabalhos complementares. m2 238.7 41.87";vg;1;9994.37
nan i.6.1.2.1 fornecimento e execução de revestimento de pavimentos em betonilha com espessura minima de 5cm, incluido armadura ligeira tipo rede galinheiro, acabamento afagado à talocha mecânica, todos os remates e trabalhos complementares. m2 55.1 18.29;vg;1;1007.78
nan i.6.1.3.1.1 em revestimento de patins m2 47.9 18.29;vg;1;876.09
"nan i.6.1.3.1.2 em revestimento de degraus (cobertores e espelhos), incluindo aplicação em ""focinho"" de degraus perfil metálico anti-derrapante em protecção e sinalização de degraus, todos os remates e trabalhos complementares. m2 47.2 28.62";vg;1;1350.86
"nan i.6.1.3.1.3 fornecimento e assentamento de rodapé com 30x15cm de grês porcelânico igual ao pavimento, incluindo assentamento a cimento cola branco tipo ""weber col classic"" ou equivalente, cortes, refechamento e limpeza de juntas, todos os remates e trabalhos complementares. ml 96.7 3.98";vg;1;384.87
"nan i.6.1.4.1 fornecimento e assentamento de pavimento em halls de pisos, em cantaria ""vidraço moleanos"" cor branco creme, com acabamento amaciado, incluindo betonilha de enchimento, regularização e de assentamento a argamassa de cimento e areia ao traço 1:4, tratamento e impregnação de tardoz de cantarias com produto hidrófugante e hidrorrepelentetipo ""h 400"" ou equivalente, todos os remates e trabalhos complementares. ml 58.3 95.4";vg;1;5561.82
"nan i.6.1.4.2 fornecimento e assentamento soleiras interiores lisas com secção de 30x4cm, em cantaria ""vidraço moleanos"" cor branco creme, com acabamento amaciado, incluindo assentamento a argamassa de cimento e areia ao traço 1:4, tratamento e impregnação de tardoz de cantarias com produto hidrófugante e hidrorrepelentetipo ""h 400"" ou equivalente, todos os remates e trabalhos complementares. ml 20.7 38.16";vg;1;789.91
nan i.6.1.4.3.1 em cobertores com secção de 30x4cm ml 11.6 41.34;vg;1;479.54
nan i.6.1.4.3.2 em espelhos com secção de 15x2cm ml 11.6 20.14;vg;1;233.62
nan i.6.2.1 fornecimento e execução de salpisco, emboço e reboco com acabamento areado fino em estacionamento e zona técnica coberta, com argamassa de cimento e areia ao traço 1:4, pronto a receber pintura, incluindo aplicação de rede de fibra de vidro em cantos, arestas e zonas de transição de materiais, todos os remates e trabalhos complementares. m2 281.3 14.84;vg;1;4174.49
nan i.6.2.2 fornecimento e execução de salpisco, emboço e reboco com acabamento areado fino em arrecadações, com argamassa de cimento e areia ao traço 1:5, pronto a receber pintura, incluindo aplicação de rede de fibra de vidro em cantos, arestas e zonas de transição de materiais, todos os remates e trabalhos complementares. m2 157.4 14.84;vg;1;2335.82
nan i.6.2.3 fornecimento e execução de salpisco, emboço e reboco com acabamento sarrafado em halls de pisos, com argamassa de cimento e areia ao traço 1:4, pronto a receber revestimento final, incluindo aplicação de rede de fibra de vidro em cantos, arestas e zonas de transição de materiais, todos os remates e trabalhos complementares. m2 199.4 14.84;vg;1;2959.1
nan i.6.2.4 fornecimento e execução de salpisco, emboço e reboco com acabamento areado fino em caixa de escada, com argamassa de cimento e areia ao traço 1:5, pronto a receber rvestimento final, incluindo aplicação de rede de fibra de vidro em cantos, arestas e zonas de transição de materiais, todos os remates e trabalhos complementares. m2 310.5 14.84;vg;1;4607.82
"nan i.6.2.5 fornecimento e assentamento de cantaria em ""vidraço moleanos"" amaciado. cor branco creme, em paredes de halls de pisos, assente de acordo com estereotomia indicada em projecto, incluindo tratamento e impregnação de tardoz de cantarias com produto hidrófugante e hidrorrepelentetipo ""h 400"" ou equivalente, assentamento a cimento cola ""weber col flex xl"", cortes, refechamento de juntas com argamassa apropriada e limpeza das mesmas, todos os remates e trabalhos complementares. m2 200.4 72.08";vg;1;14444.83
nan i.6.3.1.1 em arrecadações m2 53.7 14.84;vg;1;796.91
nan i.6.3.1.2 em caixa de escada m2 101 14.84;vg;1;1498.84
nan i.6.3.1.3 em estacionamento m2 238.7 14.84;vg;1;3542.31
nan i.6.3.2.1 em piso 0 m2 19.7 25.44;vg;1;501.17
nan i.6.3.2.2 em patamares de pisos -3, -2, -1, 1 e 2 m2 35.3 25.44;vg;1;898.03
nan i.6.3.2.3 em corredor de acesso a patamares -3, -2 e -1 m2 8.4 25.44;vg;1;213.7
"nan i.7.1.1 fornecimento e assentamento de pavimentos em logradouros, varandas e terraços, em tijoleira cerâmica 33x33cm, modelo rustico apache (aleluia ceramicas) e cor a definir pelo projectista, assente de acordo com estereotomia indicada em projecto, incluindo assentamento a cimento cola branco tipo ""weber col classic"" ou equivalente, cortes, refechamento e limpeza de juntas, todos os remates e trabalhos complementares. ml 187.9 31.64";vg;1;5945.16
"nan i.7.2.1 reparação e restauro de paredes e cantarias em guarnecimento de vãos, existentes no piso 0 - alçado principal, incluindo remoção cuidada de cantarias existentes, para reutilização, na zona de demolição de paredes na abertura de vãos de acesso a estacionamento, adaptar, preparação e assentamento de cantarias removidas em guarmecimento dos novos vãos de acesso ao estacionamento, regularização de alvenarias e reboco dos ""vãos cegos"", limpeza e tratamento das cantarias existentes, todos os remates e trabalhos complementares necessários ao seu bom e perfeito acabamento, pronto a receber acabamentos finais. vg 1 1378";vg;1;1378.0
nan i.7.2.2.1.1 soleiras com batente interior e canal, com secção de 37x5cm ml 18.9 51.94;vg;1;981.67
"nan i.7.2.2.1.2 peitoris com batente interior e canal, incluindo guarnições formando peça de cantaria em ""l"", com secção de 37x3cm e 16x2,5cm, respectivamento ml 4.8 72.08";vg;1;345.98
"nan i.7.2.2.1.3 ombreiras com batente interior, incluindo guarnições formando peça de cantaria em ""l"", com secção de 37x3cm e 16x2,5cm, respectivamento ml 80.2 72.08";vg;1;5780.82
"nan i.7.2.2.1.4 vergas com batente interior, incluindo guarnições formando peça de cantaria em ""l"", com secção de 37x3cm e 16x2,5cm, respectivamento ml 23.7 72.08";vg;1;1708.3
nan i.7.2.2.2.1 soleiras lisas, com secção de 37x3cm ml 10.9 50.88;vg;1;554.59
nan i.7.2.2.2.2 vergas lisas, com secção de 37x3cm ml 10.9 50.88;vg;1;554.59
nan i.7.2.2.2.3 ombreiras lisas, com secção de 37x3cm ml 33.6 50.88;vg;1;1709.57
nan i.7.2.2.2.4 soleiras com batente interior, com secção de 37x3cm ml 13.7 50.88;vg;1;697.06
nan i.7.2.2.2.5 peitoris com batente interior, com secção de 37x3cm ml 1.7 50.88;vg;1;86.5
nan i.7.2.2.2.6 vergas com batente interior, com secção de 37x3cm ml 15.4 50.88;vg;1;783.55
nan i.7.2.2.2.7 ombreiras com batente interior, com secção de 37x3cm ml 51 50.88;vg;1;2594.88
nan i.7.2.3.1 fornecimento e execução de salpisco, emboço e reboco areado fino em com argamassa hidrofuga de cimento e areia ao traço 1:4, pronto a receber pintura, incluindo aplicação de rede de fibra de vidro em cantos, arestas e zonas de transição de materiais, todos os remates e trabalhos complementares. (acab. 9) m2 153.4 14.84;vg;1;2276.46
"nan i.7.2.3.2 fornecimento e assentamento de azulejo aleluia com 14x14cm linha ""urban atelier"" cor e referências conforme mapa de acabamentos, aplicado sobre sistema etics, assente de acordo com estereotomia indicada em projecto, incluindo assentamento a cimento cola ""weber col flex l"", cortes, refechamento de juntas com argamassa apropriada e limpeza das mesmas, todos os remates e trabalhos complementares. (acab. 6) m2 312.1 56.62";vg;1;17671.1
"nan i.7.2.3.3 fornecimento e assentamento de vidraço lioz bujardado a pico fino com bordaduras amaciadas, com 2cm de espessura, grampeado, aplicado sobre sistema etics, assente de acordo com estereotomia indicada em projecto, incluindo assentamento a cimento cola ""weber col flex xl"", cortes, refechamento de juntas com argamassa apropriada e limpeza das mesmas, todos os remates e trabalhos complementares.(acab. 1) m2 283.7 146.28";vg;1;41499.64
"nan i.7.2.3.5 fornecimento e assentamento de vidraço lioz bujardado a pico fino com bordaduras amaciadas, com 2cm de espessura, grampeado, assente de acordo com estereotomia indicada em projecto, incluindo assentamento a cimento cola ""weber col flex xl"", cortes, refechamento de juntas com argamassa apropriada e limpeza das mesmas, todos os remates e trabalhos complementares. (acab. 7) m2 71.4 146.28";vg;1;10444.39
"nan i.7.2.3.6 fornecimento e assentamento de vidraço lioz bujardado a pico fino com bordaduras amaciadas, com 2cm de espessura, grampeado, assente de acordo com estereotomia indicada em projecto, incluindo assentamento a cimento cola ""weber col flex xl"", cortes, refechamento de juntas com argamassa apropriada e limpeza das mesmas, todos os remates e trabalhos complementares. (em capeamentos) m2 21.4 146.28";vg;1;3130.39
nan i.7.3.1 fornecimento e execução de salpisco, emboço e reboco com acabamento areado fino em tectos de varandas e logradouro, com argamassa hidrofuga de cimento e areia ao traço 1:5, pronto a receber pintura, incluindo aplicação de rede de fibra de vidro em cantos, arestas e zonas de transição de materiais, todos os remates e trabalhos complementares. m2 108.6 14.84;vg;1;1611.62
nan i.8.1.1.1.1 com 95cm de altura, em varandas, terraços e logradouros (acab. 8) ml 156.5 146.28;vg;1;22892.82
nan i.8.1.1.1.2 com 95cm de altura, em vãos de sacada (acab. 8) ml 11.2 148.4;vg;1;1662.08
nan i.8.1.1.1.3 com 65cm de altura, em alçado posterior - piso 2 (acab. 8) ml 28.6 127.2;vg;1;3637.92
nan i.8.1.1.1.4 com 45cm de altura, em alçado principal - piso 0 (acab. 8) ml 11.1 95.4;vg;1;1058.94
nan i.8.1.1.1.5 com 55cm de altura, sem corrimão, em guarda corpo de cobertura - alçado principal (acab. 17) ml 11.1 116.6;vg;1;1294.26
nan i.8.1.2.1 fornecimento e montagem de guardas metálicas, com altura de 90cm, em perfis metálicos, incluindo metalização e pintura a tinta de esmalte na cor a difinir pelo projectista, corrimão em madeira maciça de faia com envernizamento incolor próprio para interiores, fixações, todos os remates e trabalhos complementares necessários a sua perfeita funcionalidade e utilização. ml 27.8 146.28;vg;1;4066.58
nan i.8.1.2.2 fornecimento e montagem de corrimão em madeira maciça de faia com envernizamento incolor próprio para interiores, incluindo suportes metálicos de fixação à parede, todos os remates e trabalhos complementares necessários a sua perfeita funcionalidade e utilização. ml 3.9 51.41;vg;1;200.5
nan i.8.2.1.1.1 vão com 3,13x2,27 m un 1 4219.44;vg;1;4219.44
nan i.8.2.1.1.2 vão com 3,04x2,43 m un 1 4287.7;vg;1;4287.7
nan i.8.2.1.2 fornecimento e montagem de vão de porta metálica com 0,82x2,10 m , constituída por estrutura em perfis de aço, com revestimento em chapa de aço em ambas as faces, incluindo aro, metalização, tratamento anticorrosivo, pintura na cor cinza ral 7040, ferragens, fechadura de segurança, todos os remates e trabalhos complementares necessários ao seu bom e perfeito funcionamento. (acab. 4) un 1 455.8;vg;1;455.8
nan i.8.2.1.3 fornecimento, assentamento e montagem de tubagem em ffd (ferro fundido dúctil) diâmetro 90mm, em descarga de águas pluviais da cobertura, incluindo campânula de recepção de caleira, abraçadeiras de fixação, pintura a tinta de esmalte cor cinza ral 7040, todos os remates e trabalhos complementares necessários ao seu bom e perfeito funcionamento. (acab. 15) un 48.9 80.14;vg;1;3918.85
"nan i.8.2.1.4 fornecimento e montagem de revestimento de corpo de varandas do alçado posterior, chapa metálica lisa, grampeada tipo ""camarinha"" ou equivalente, incluindo fixações, metalização, tratamento anticorrosivo, pintura a tinta de esmalte na cor cinza ral 7040, todos os remates e trabalhos complementares. (acab. 18) m2 20 79.5";vg;1;1590.0
nan i.9.1.1.1.1 vãos com 0,85x2,10 m. de uma folha oscilo-batente un 14 602.08;vg;1;8429.12
nan i.9.1.1.1.5 vãos com 0,85x2,10 m. de uma folha oscilo-batente (em caixa de escada) un 2 602.08;vg;1;1204.16
nan i.9.1.1.1.7 vãos com 0,85x1,59 m. de uma folha oscilo-batente un 4 540.6;vg;1;2162.4
nan i.9.1.1.2.1 vãos com 1,00x2,10 m. de uma folha oscilo-batente un 3 651.9;vg;1;1955.7
nan i.9.1.1.2.2 vãos com 1,60x2,10 m. com duas folhas, sendo uma oscilo-batente e a outra batente. un 4 922.2;vg;1;3688.8
nan i.9.1.1.2.3 vãos com 1,00x1,20 m. de uma folha oscilo-batente un 3 473.82000000000005;vg;1;1421.46
nan i.9.1.1.2.4 vãos com 1,00x1,80 m. de uma folha oscilo-batente un 6 511.98;vg;1;3071.88
nan i.9.1.1.3.1 vãos com 1,00x2,10 m. de uma folha oscilo-batente un 2 551.2;vg;1;1102.4
nan i.9.1.1.3.3 vãos com 0,80x1,20 m. de uma folha oscilo-batente un 1 471.70000000000005;vg;1;471.7
nan i.9.1.1.4.1 vãos com 1,00x2,10 m. de uma folha oscilo-batente un 2 551.2;vg;1;1102.4
nan i.9.1.2.2.1 vãos com 1,00x2,10 m. de uma folha oscilo-batente un 11 645.5400000000001;vg;1;7100.94
nan i.9.1.2.2.2 vãos com 1,60x2,10 m. com duas folhas, sendo uma oscilo-batente e a outra batente. un 15 982.62;vg;1;14739.3
nan i.9.1.2.3.1 vãos com 1,00x2,10 m. de uma folha oscilo-batente un 1 645.5400000000001;vg;1;645.54
nan i.9.2.1.1 fornecimento e montagem de vão exterior em entrada de edifício, com 0,85x2,20 m. de uma folha batente, em madeira maciça de riga, incluindo aro, guarnição interior ferragens, puxador, fechadura de código com trinco eléctrico, pintura a tinta de esmalte cor cinza ral 7040, todos os remates e trabalhos complementares. un 1 1388.6000000000001;vg;1;1388.6
"nan i.9.2.2.1 fornecimento, assentamento e montagem de vãos sri 05 em portas de segurança blindadas com 0,90x2,10m, da close & sefe série ""premium"" ou equivalente, portas lisas com faces revestidas a madeira de faia envernizada a verniz mate pelo interior e com um painel branco lacado pelo interior, incluindo aros, ferragens, puxadores e fechadura de segurança de acordo com o fabricante, borrachas vedantes na cor dos respectivos acabamentos, todos os remates e trabalhos complementares necessários ao seu bom e perfeito funcionamento. (em ent. de fracções) un 10 2162.4";vg;1;21624.0
"nan i.9.2.2.2 fornecimento, assentamento e montagem de portas lisa em vãos de 0,80x2,10m, da close & safe série ""prg"" ou equivalente, incluindo aros portas, ferragens, puxadores e fechadura de segurança de acordo com o fabricante, acabamentos de acordo com as zonas da sua localização, borrachas vedantes, todos os remates e trabalhos complementares necessários ao seu bom e perfeito funcionamento (nas arrecadações). un 14 709.6700000000001";vg;1;9935.38
"nan i.9.2.2.3 fornecimento, assentamento e montagem de vãos corta fogo com 0,90x2,10m, da close & safe série ""prg"" ou equivalente, incluindo aros portas, ferragens, puxadores e fechadura de segurança de acordo com o fabricante, acabamentos de acordo com as zonas da sua localização, borrachas vedantes, todos os remates e trabalhos complementares necessários ao seu bom e perfeito funcionamento (em acesso a patamar de pisos) un 13 716.5600000000001";vg;1;9315.28
nan i.9.2.2.4.1 em vãos com 0,80x2,10 m. de uma folha batente (em quartos e suites) un 26 548.8679999999999;vg;1;14270.57
nan i.9.2.2.4.2 em vãos com 0,80x2,10 m. de uma folha batente (em inst. sanitárias) un 23 598.9;vg;1;13774.7
nan i.9.2.3.1.1.1 conjunto de módulos em armários roupeiro de 0,60x0,0,60x2,45 + 1,20x0,40x2,45 + 0,40x0,60x 2,45m., com quatro folhas de abrir. (em suites - pisos -3 a -1) un 3 2427.9724;vg;1;7283.92
